line_item_id,service_provider_name,postal_cd,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
713976,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,10085.16,2833320-2
713977,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,21937.2,2833343-1
713978,"Charter Fiberlink - Missouri, LLC",MO,1000.0,,Fiber,24939.84,2833352-1
713979,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11081.88,2833380-1
713980,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,18930.6,2833380-2
713981,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,39006.34,2833406-1
713982,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,46632.0,2833420-1
713983,United Services Inc,MO,1000.0,,Fiber,26439.84,2833437-1
713984,United Services Inc,MO,1000.0,,Fiber,20440.48,2833449-1
713985,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,63561.96,2833457-1
713986,"Sho-Me Technologies, LLC",MO,100.0,,Fiber,11760.0,2833472-1
713987,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,35736.48,2833472-2
713988,United Services Inc,MO,100.0,,Other / Uncategorized,19845.2,2833488-1
713989,United Services Inc,MO,1000.0,,Fiber,21900.0,2833488-2
713990,AT&T Corp.,MO,3.0,,Other / Uncategorized,9709.57090909091,2833509-1
713991,AT&T Corp.,MO,6.0,,Other / Uncategorized,17588.28,2833509-2
713992,"Socket Telecom, LLC",MO,6.0,,Other / Uncategorized,13837.96,2833540-1
713993,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,10842.0,2833578-1
713994,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,22824.22,2833578-2
713995,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,36714.28,2833594-1
713996,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,91969.56,2833658-1
713998,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,76500.0,2833706-1
713999,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,20131.68,2833720-1
714000,Time Warner Cable Information Services (Missouri) LLC,MO,1000.0,,Fiber,18030.6,2833728-1
714001,Southwestern Bell Telephone Company,MO,100.0,,Fiber,11520.36,2833736-1
714002,Southwestern Bell Telephone Company,MO,2500.0,,Fiber,50781.6,2833736-2
714003,"Co-Mo Comm, Inc.",MO,250.0,,Fiber,12589.24,2833747-1
714004,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,37769.88,2833751-1
714005,"Missouri Network Alliance, L.L.C.",MO,250.0,,Fiber,13210.44,2833751-2
714006,"Missouri Network Alliance, L.L.C.",MO,2500.0,,Fiber,27329.84,2833751-3
714007,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,20328.0,2834174-1
714008,"Unite Private Networks, LLC",MO,2500.0,,Fiber,12021.4,2834177-1
714009,"K-PowerNet, LLC",MO,1000.0,,Fiber,31200.0,2834183-1
714010,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,12109.74,2834188-1
714011,"Missouri Network Alliance, L.L.C.",MO,250.0,,Fiber,24398.88,2834191-1
714012,"Missouri Network Alliance, L.L.C.",MO,500.0,,Fiber,27827.28,2834191-2
714014,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,21944.88,2834199-1
714016,Time Warner Cable Information Services (Missouri) LLC,MO,500.0,,Fiber,23357.92,2834203-1
714017,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11682.36,2834205-1
714018,Southwestern Bell Telephone Company,MO,250.0,,Fiber,11358.36,2834205-2
714019,CenturyLink Corporation (FKA Embarq),MO,250.0,,Fiber,45977.76,2834208-1
714020,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,40909.56,2834209-1
714021,AT&T Corp.,MO,1000.0,,Fiber,112903.7,2834210-1
714022,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,14974.92,2834213-1
714023,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,44763.06,2834213-2
714024,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Other / Uncategorized,11106.84,2834215-1
714025,City Utilities of Springfield,MO,1000.0,,Fiber,6000.0,2834216-1
714026,Mark Twain Communications Company,MO,1000.0,,Fiber,84000.0,2834217-1
714027,"MCC Telephony, LLC",MO,50.0,,Other / Uncategorized,10217.4,2834219-1
714028,"MCC Telephony, LLC",MO,60.0,,Other / Uncategorized,16828.56,2834219-2
714029,"Sho-Me Technologies, LLC",MO,20.0,,Other / Uncategorized,22490.16,2834222-1
714030,"Sho-Me Technologies, LLC",MO,50.0,,Other / Uncategorized,14424.48,2834222-2
714031,Time Warner Cable Information Services (Missouri) LLC,MO,1000.0,,Fiber,31392.0,2834223-1
714032,"Charter Fiberlink - Missouri, LLC",MO,1000.0,,Fiber,20232.64,2868787-1
714033,"Sho-Me Technologies, LLC",MO,20.0,,Other / Uncategorized,9600.0,2842304-1
714034,"Sho-Me Technologies, LLC",MO,50.0,,Other / Uncategorized,14400.0,2842304-2
714035,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,30840.0,2842304-3
714036,Southwestern Bell Telephone Company,MO,5.0,,Other / Uncategorized,13535.52,2842332-1
714037,Southwestern Bell Telephone Company,MO,5.0,,Other / Uncategorized,16937.16,2842345-1
714038,Southwestern Bell Telephone Company,MO,20.0,,Other / Uncategorized,19973.88,2842345-2
714039,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,23997.36,2842345-3
714040,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,34113.72,2842345-4
714041,Time Warner Cable Information Services (Missouri) LLC,MO,1000.0,,Fiber,32346.84,2842379-1
714042,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,22087.47,2842392-1
714043,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,50936.64,2842392-2
714044,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Fiber,49473.14666666667,2843488-1
714045,"Charter Fiberlink - Missouri, LLC",MO,1000.0,,Fiber,23939.84,2843488-2
714046,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,35977.08,2843523-1
714047,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,44616.0,2843544-1
714048,Time Warner Cable Information Services (Missouri) LLC,MO,100.0,,Other / Uncategorized,6010.2,2843560-1
714049,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,21937.2,2843651-1
714050,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,16343.4,2843667-1
714051,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,25994.64,2843667-2
714052,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,70189.56,2843699-1
714053,"Charter Fiberlink - Missouri, LLC",MO,1000.0,,Fiber,23439.84,2843718-1
714054,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,37282.04,2843743-1
714055,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,16499.4,2843743-2
714057,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,11760.0,2844108-1
714058,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,15661.08,2844121-1
714059,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,19830.6,2844121-2
714060,"Missouri Network Alliance, L.L.C.",MO,100.0,,Fiber,48574.94666666667,2844143-1
714061,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,73939.96,2844170-1
714062,Southwestern Bell Telephone Company,MO,100.0,,Fiber,10454.32,2844188-1
714063,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,92184.0,2844215-1
714064,"Sho-Me Technologies, LLC",MO,250.0,,Fiber,34260.0,2844231-1
714065,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,41952.0,2844231-2
714067,AT&T Corp.,MO,3.0,,Other / Uncategorized,10192.2,2844277-1
714068,AT&T Corp.,MO,6.0,,Other / Uncategorized,17747.49,2844277-2
714069,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,27347.04,2844324-1
714071,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,33673.72,2844502-1
714074,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11574.36,2844548-1
714075,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,90022.8,2844548-2
714077,"Missouri Network Alliance, L.L.C.",MO,2500.0,,Fiber,47119.92,2844587-1
714078,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,20328.0,2844600-1
714080,"K-PowerNet, LLC",MO,1000.0,,Fiber,31253.04,2844663-1
714081,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11898.36,2844676-1
714082,Southwestern Bell Telephone Company,MO,250.0,,Fiber,14542.44,2844676-2
714083,"MCC Telephony, LLC",MO,250.0,,Fiber,18000.0,2844717-1
714084,"Missouri Network Alliance, L.L.C.",MO,500.0,,Fiber,80347.92,2844731-1
714085,The Empire District Electric Co.,MO,50.0,,Other / Uncategorized,14424.48,2844747-1
714086,Time Warner Cable Information Services (Missouri) LLC,MO,300.0,,Fiber,20134.2,2844757-1
714087,"MCC Telephony, LLC",MO,100.0,,Other / Uncategorized,21600.0,2834494-1
714088,"Sho-Me Technologies, LLC",MO,10.0,,Other / Uncategorized,3360.0,2834506-1
714089,"Sho-Me Technologies, LLC",MO,20.0,,Other / Uncategorized,5160.0,2834506-2
714090,"Sho-Me Technologies, LLC",MO,50.0,,Other / Uncategorized,8160.0,2834506-3
714091,"MCC Telephony, LLC",MO,30.0,,Other / Uncategorized,19833.72,2834525-1
714092,"Sho-Me Technologies, LLC",MO,10.0,,Other / Uncategorized,3360.0,2834535-1
714093,"MCC Telephony, LLC",MO,5.0,,Other / Uncategorized,14424.48,2834541-1
714094,"Sho-Me Technologies, LLC",MO,50.0,,Other / Uncategorized,11280.0,2834553-1
714095,"Sho-Me Technologies, LLC",MO,500.0,,Fiber,39600.0,2834553-2
714096,"Missouri Network Alliance, L.L.C.",MO,50.0,,Other / Uncategorized,12020.4,2834567-1
714097,Southwestern Bell Telephone Company,MO,10.0,,Other / Uncategorized,13885.02,2834575-1
714098,Southwestern Bell Telephone Company,MO,20.0,,Other / Uncategorized,10742.2,2834575-2
714099,Southwestern Bell Telephone Company,MO,50.0,,Other / Uncategorized,14411.76,2834575-3
714100,Southwestern Bell Telephone Company,MO,100.0,,Fiber,14243.1,2834575-4
714101,Southwestern Bell Telephone Company,MO,250.0,,Fiber,19450.52,2834575-5
714102,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,24079.32,2834575-6
714103,Southwestern Bell Telephone Company,MO,5.0,,Other / Uncategorized,16777.48,2834632-1
714104,Southwestern Bell Telephone Company,MO,10.0,,Other / Uncategorized,20201.28,2834632-2
714105,Southwestern Bell Telephone Company,MO,20.0,,Other / Uncategorized,20198.4,2834632-3
714106,Southwestern Bell Telephone Company,MO,50.0,,Other / Uncategorized,20970.9,2834632-4
714107,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,25195.2,2834632-5
714108,Southwestern Bell Telephone Company,MO,250.0,,Fiber,26524.8,2834632-6
714109,Southwestern Bell Telephone Company,MO,500.0,,Fiber,29183.88,2834632-7
714110,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,34502.16,2834632-8
714111,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,20978.90896551724,2834665-1
714112,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,47059.86,2834665-2
714113,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Fiber,24916.515,2834710-1
714114,The Empire District Electric Co.,MO,100.0,,Other / Uncategorized,14424.48,2834737-1
714115,The Empire District Electric Co.,MO,1000.0,,Fiber,60000.0,2834737-2
714116,"Missouri Network Alliance, L.L.C.",MO,20.0,,Other / Uncategorized,25170.72,2834808-1
714117,"Missouri Network Alliance, L.L.C.",MO,100.0,,Fiber,32331.335555555557,2834808-2
714118,"Sho-Me Technologies, LLC",MO,20.0,,Other / Uncategorized,16658.6,2834833-1
714119,"Sho-Me Technologies, LLC",MO,100.0,,Fiber,21454.0,2834833-2
714120,"Sho-Me Technologies, LLC",MO,750.0,,Fiber,11520.0,2834833-3
714121,Southwestern Bell Telephone Company,MO,50.0,,Other / Uncategorized,15080.16,2834853-1
714122,CenturyLink Corporation (FKA Embarq),MO,20.0,,Other / Uncategorized,14003.76,2834878-1
714123,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,20013.96,2834878-2
714124,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,29029.32,2834900-1
714125,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,37440.0,2834919-1
714126,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,21937.2,2834990-1
714127,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,17066.82,2835012-1
714128,Southwestern Bell Telephone Company,MO,250.0,,Fiber,23654.4,2835012-2
714129,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Other / Uncategorized,6010.2,2835033-1
714130,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,19080.0,2835129-1
714131,Time Warner Cable Information Services (Missouri) LLC,MO,100.0,,Other / Uncategorized,6010.2,2835149-1
714132,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Other / Uncategorized,8113.8,2835169-1
714133,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,20733.0,2835182-1
714134,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,21937.2,2835199-1
714135,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,31536.0,2835214-1
714136,Southwestern Bell Telephone Company,MO,100.0,,Fiber,14081.88,2835224-1
714137,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Other / Uncategorized,9640.32,2835234-1
714138,"Missouri Network Alliance, L.L.C.",MO,100.0,,Fiber,38537.31428571429,2835242-1
714139,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,25200.0,2835272-1
714140,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,18331.08,2835282-1
714141,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,36842.52,2835282-2
714142,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,11760.0,2835295-1
714143,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,21937.2,2835673-1
714144,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,10193.28,2835714-1
714145,"Charter Fiberlink - Missouri, LLC",MO,1000.0,,Fiber,23939.84,2835751-1
714146,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,54814.64,2835764-1
714147,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,16144.0,2835770-1
714148,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,26544.0,2835770-2
714149,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,19533.12,2835783-1
714150,"Charter Fiberlink - Missouri, LLC",MO,1000.0,,Fiber,23939.84,2835794-1
714151,"Sho-Me Technologies, LLC",MO,250.0,,Fiber,37800.0,2835809-1
714152,Southwestern Bell Telephone Company,MO,100.0,,Fiber,12261.024,2835820-1
714153,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,19110.6,2835820-2
714154,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,21162.546666666665,2835840-1
714155,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Other / Uncategorized,12017.88,2835852-1
714156,"Missouri Network Alliance, L.L.C.",MO,100.0,,Fiber,41679.6,2835869-1
714157,"Socket Telecom, LLC",MO,10.5,,Other / Uncategorized,32764.02,2835883-1
714158,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,17744.28,2835897-1
714159,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,18331.08,2835906-1
714160,Mark Twain Communications Company,MO,20.0,,Other / Uncategorized,13238.2,2835916-1
714161,Mark Twain Communications Company,MO,100.0,,Fiber,16149.07,2835916-2
714162,Southwestern Bell Telephone Company,MO,20.0,,Other / Uncategorized,6183.96,2835937-1
714163,CenturyLink Corporation (FKA Embarq),MO,20.0,,Other / Uncategorized,16855.898181818182,2836276-1
714164,"Sho-Me Technologies, LLC",MO,20.0,,Other / Uncategorized,18588.0,2836358-1
714165,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,21937.2,2836371-1
714166,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,30411.6,2836380-1
714167,"Socket Telecom, LLC",MO,10.5,,Other / Uncategorized,22699.73,2836396-1
714168,Southwestern Bell Telephone Company,MO,20.0,,Other / Uncategorized,8214.48,2836412-1
714169,Southwestern Bell Telephone Company,MO,100.0,,Fiber,10542.291428571429,2836412-2
714170,CenturyLink Corporation (FKA Embarq),MO,20.0,,Other / Uncategorized,16528.08,2836434-1
714171,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,21937.2,2836434-2
714173,"MCC Telephony, LLC",MO,100.0,,Other / Uncategorized,27646.92,2836536-1
714174,"Missouri Network Alliance, L.L.C.",MO,20.0,,Other / Uncategorized,19172.32,2836574-1
714175,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,43421.38,2836574-2
714176,"Sho-Me Technologies, LLC",MO,100.0,,Fiber,17748.0,2836593-1
714177,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,19110.6,2836611-1
714178,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,33790.8,2836623-1
714180,Southwestern Bell Telephone Company,MO,100.0,,Fiber,13143.0,2836743-1
714181,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,21115.368,2836743-2
714182,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,19104.12,2836768-1
714183,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,58235.64,2836768-2
714184,"Missouri Network Alliance, L.L.C.",MO,50.0,,Other / Uncategorized,28719.4,2836800-1
714185,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,34632.0,2836807-1
714188,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,21614.76,2836837-1
714189,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,43747.68,2836878-1
714190,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,58661.64,2836878-2
714191,"Missouri Network Alliance, L.L.C.",MO,500.0,,Fiber,55167.4,2836929-1
714192,"Sho-Me Technologies, LLC",MO,500.0,,Fiber,46608.0,2836952-1
714194,"Missouri Network Alliance, L.L.C.",MO,250.0,,Fiber,39582.88,2837056-1
714195,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,18924.0,2837071-1
714196,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,56006.28,2837085-1
714197,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,25921.92,2837101-1
714198,CenturyLink Corporation (FKA Embarq),MO,1000.0,,Fiber,35509.56,2837101-2
714199,"Sho-Me Technologies, LLC",MO,100.0,,Fiber,14312.004,2837108-1
714200,"Sho-Me Technologies, LLC",MO,500.0,,Fiber,25200.0,2837108-2
714201,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11520.36,2837170-1
714202,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,19110.6,2837170-2
714203,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,25921.92,2837182-1
714204,CenturyLink Corporation (FKA Embarq),MO,500.0,,Fiber,33904.44,2837182-2
714205,"Missouri Network Alliance, L.L.C.",MO,500.0,,Fiber,63604.2,2837198-1
714206,AT&T Corp.,MO,3.0,,Other / Uncategorized,9760.521428571428,2837202-1
714207,AT&T Corp.,MO,6.0,,Other / Uncategorized,17676.072,2837202-2
714208,CenturyLink Corporation (FKA Embarq),MO,9.0,,Other / Uncategorized,25566.84,2837266-1
714209,"Socket Telecom, LLC",MO,3.0,,Other / Uncategorized,7626.98,2837275-1
714210,"Socket Telecom, LLC",MO,6.0,,Other / Uncategorized,18101.54,2837275-2
714211,Southwestern Bell Telephone Company,MO,100.0,,Fiber,15111.364705882354,2837287-1
714212,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,20388.03,2837287-2
714213,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,28586.52,2837304-1
714214,"Charter Fiberlink - Missouri, LLC",MO,100.0,,Other / Uncategorized,28329.54,2837310-1
714215,"MCC Telephony, LLC",MO,100.0,,Other / Uncategorized,15025.56,2837314-1
714216,"Missouri Network Alliance, L.L.C.",MO,100.0,,Fiber,33213.52,2837319-1
714217,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,41584.0,2837326-1
714218,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11358.36,2837334-1
714220,"Missouri Network Alliance, L.L.C.",MO,100.0,,Fiber,30671.23,2837344-1
714221,"Sho-Me Technologies, LLC",MO,250.0,,Fiber,30048.0,2837349-1
714223,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,11088.36,2840972-1
714224,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,18930.6,2840972-2
714225,"MCC Telephony, LLC",MO,100.0,,Fiber,10037.04,2841013-1
714226,"MCC Telephony, LLC",MO,1000.0,,Fiber,60522.72,2841013-2
714227,"Missouri Network Alliance, L.L.C.",MO,1000.0,,Fiber,31854.12,2841053-1
714228,"Windstream Communications, LLC",MO,1000.0,,Fiber,37222.44,2841069-1
714229,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,12358.92,2841087-1
714230,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,22806.78,2841087-2
714231,Southwestern Bell Telephone Company,MO,2500.0,,Fiber,53201.6,2841087-3
714232,Southwestern Bell Telephone Company,MO,5000.0,,Fiber,64302.0,2841087-4
714233,CenturyLink Corporation (FKA Embarq),MO,250.0,,Fiber,35360.34,2841148-1
714234,The Empire District Electric Co.,MO,100.0,,Other / Uncategorized,19015.36,2841210-1
714235,"K-PowerNet, LLC",MO,100.0,,Other / Uncategorized,24641.88,2841224-1
714236,"Missouri Network Alliance, L.L.C.",MO,250.0,,Fiber,14424.48,2841240-1
714237,"Missouri Network Alliance, L.L.C.",MO,2500.0,,Fiber,39137.2,2841240-2
714238,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,17052.0,2841285-1
714239,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,10824.48,2841301-1
714240,Southwestern Bell Telephone Company,MO,250.0,,Fiber,14014.44,2841301-2
714241,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,19830.6,2841301-3
714242,The Empire District Electric Co.,MO,250.0,,Fiber,18328.56,2841340-1
714243,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,20262.0,2841375-1
714244,"Sho-Me Technologies, LLC",MO,1000.0,,Fiber,36600.0,2841375-2
714246,Mark Twain Communications Company,MO,100.0,,Other / Uncategorized,18941.4,2841433-1
714247,"Missouri Network Alliance, L.L.C.",MO,10.0,,Other / Uncategorized,21441.76,2841465-1
714248,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,39667.32,2841465-2
714249,Southwestern Bell Telephone Company,MO,250.0,,Fiber,11574.36,2841494-1
714250,Southwestern Bell Telephone Company,MO,250.0,,Fiber,14410.44,2841494-2
714251,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,19117.8,2841494-3
714252,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,21219.72,2841516-1
714253,Southwestern Bell Telephone Company,MO,100.0,,Other / Uncategorized,16731.96,2841535-1
714254,Southwestern Bell Telephone Company,MO,1000.0,,Fiber,30464.4,2841535-2
714255,CenturyLink Corporation (FKA Embarq),MO,5.0,,Other / Uncategorized,9498.72,2841710-1
714256,CenturyLink Corporation (FKA Embarq),MO,10.0,,Other / Uncategorized,25855.92,2841710-2
714257,CenturyLink Corporation (FKA Embarq),MO,100.0,,Other / Uncategorized,14867.04,2841710-3
714258,"Charter Fiberlink - Missouri, LLC",MO,500.0,,Fiber,20434.68,2841747-1
714259,City Utilities of Springfield,MO,100.0,,Fiber,7680.0,2841775-1
714260,The Empire District Electric Co.,MO,100.0,,Other / Uncategorized,18030.6,2841794-1
714261,"MCC Telephony, LLC",MO,50.0,,Other / Uncategorized,16648.26,2841819-1
714262,"Missouri Network Alliance, L.L.C.",MO,100.0,,Other / Uncategorized,37924.32,2841835-1
714263,Rolla Municipal Utilities,MO,300.0,,Fiber,9923.76,2841851-1
714264,"Sho-Me Technologies, LLC",MO,10.0,,Other / Uncategorized,5138.76,2841878-1
714265,"Sho-Me Technologies, LLC",MO,20.0,,Other / Uncategorized,21035.72,2841878-2
714266,"Sho-Me Technologies, LLC",MO,50.0,,Other / Uncategorized,12821.76,2841878-3
714267,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,33056.16,2841878-4
714268,Time Warner Cable Information Services (Missouri) LLC,MO,100.0,,Other / Uncategorized,15145.68,2841920-1
714269,Boycom Cablevision Inc.,MO,300.0,,Fiber,51400.0,2858998-1
714270,CenturyLink Corporation (FKA Embarq),MO,100.0,,Fiber,20524.44,2869004-1
714271,"Sho-Me Technologies, LLC",MO,100.0,,Other / Uncategorized,19524.0,2869115-1
717774,"SBC Internet Services, Inc",MS,24.0,29738,Other / Uncategorized,1620.0,2860241-1
717775,"BellSouth Telecommunications, LLC",MS,50.0,29738,Other / Uncategorized,9204.0,2860282-1
717870,"Telepak Networks, Inc.",MS,1000.0,1826,Fiber,9850.0,2722122-1
717871,"Telepak Networks, Inc.",MS,1000.0,1826,Fiber,55800.0,2722157-1
717883,"BellSouth Telecommunications, LLC",MS,1000.0,12507,Fiber,9000.0,2723273-1
717889,AT&T Corp.,MS,1000.0,12507,Fiber,48636.0,2869775-1
718471,"CONTACT NETWORK, LLC",MS,1000.0,4608,Fiber,4800.0,2840319-1
718472,"CONTACT NETWORK, LLC",MS,1000.0,4608,Fiber,9600.0,2840329-1
718538,"BellSouth Telecommunications, LLC",MS,100.0,3503,Fiber,9720.0,2741692-1
718555,"BellSouth Telecommunications, LLC",MS,1000.0,2367,Fiber,11700.0,2739646-1
718556,"BellSouth Telecommunications, LLC",MS,100.0,2367,Fiber,8700.0,2739646-2
718746,"BellSouth Telecommunications, LLC",MS,1000.0,3983,Fiber,10285.714285714286,2741696-1
718747,"BellSouth Telecommunications, LLC",MS,1000.0,3983,Fiber,9000.0,2741696-2
718762,"Telepak Networks, Inc.",MS,300.0,7177,Fiber,54000.0,2741969-1
718766,"BellSouth Telecommunications, LLC",MS,100.0,2956,Fiber,11100.0,2747576-1
718767,"BellSouth Telecommunications, LLC",MS,10.0,2956,Other / Uncategorized,5346.0,2747576-2
719047,"BellSouth Telecommunications, LLC",MS,1000.0,1151,Fiber,11520.0,2764442-1
719049,"BellSouth Telecommunications, LLC",MS,1.0,1151,Other / Uncategorized,8520.0,2767777-1
719067,AT&T Corp.,MS,250.0,1834,Fiber,21276.0,2763828-1
719215,"BellSouth Telecommunications, LLC",MS,1000.0,2336,Fiber,9000.0,2759643-1
719228,"BellSouth Telecommunications, LLC",MS,64.0,5347,Other / Uncategorized,3024.0,2763113-3
719398,"BellSouth Telecommunications, LLC",MS,1000.0,2942,Fiber,11700.0,2762570-1
719400,"BellSouth Telecommunications, LLC",MS,1.5,2942,Other / Uncategorized,3024.0,2762570-3
719412,"BellSouth Telecommunications, LLC",MS,100.0,6013,Fiber,11100.0,2763938-1
